num,name,blog or review,visitor review content 
57,배곧 건강밥상 심마니 배곧점,방문자 리뷰,건강을  생각하는  맛집
58,배곧 건강밥상 심마니 배곧점,방문자 리뷰,음식이 건강식 입니다  정말맛있어요
59,배곧 건강밥상 심마니 배곧점,방문자 리뷰,양도 많고 맛있어요~!
60,배곧 건강밥상 심마니 배곧점,방문자 리뷰,몸보신 짱짱! 친절하고 맛나용 양 넘 많았는데 남은음식 포장도 해주시네요~ 좋아요
61,배곧 건강밥상 심마니 배곧점,방문자 리뷰,굿
62,배곧 건강밥상 심마니 배곧점,방문자 리뷰,건강해지는것 같아요 음식도 깔끔하고요
63,배곧 건강밥상 심마니 배곧점,방문자 리뷰,좋아요
64,배곧 건강밥상 심마니 배곧점,방문자 리뷰,특별한 날 갔는데 맛있어서 더 좋았습니다^^
65,배곧 건강밥상 심마니 배곧점,방문자 리뷰,"여기 김치 완전 맛있어요 리필만 3번! 좋은 배추에 좋은 고춧가루를 쓰는 듯 위생 좋고, 반찬이나 메인요리들 다 정갈해서 너무 맛있게 잘 먹고 나왔어요!! 진짜 강추! 사장님도 친절하세요"
66,배곧 건강밥상 심마니 배곧점,방문자 리뷰,조아요~
67,배곧 건강밥상 심마니 배곧점,방문자 리뷰,건강을  생각하는  맛집
68,배곧 건강밥상 심마니 배곧점,방문자 리뷰,음식이 건강식 입니다  정말맛있어요
69,배곧 건강밥상 심마니 배곧점,방문자 리뷰,양도 많고 맛있어요~!
70,배곧 건강밥상 심마니 배곧점,방문자 리뷰,몸보신 짱짱! 친절하고 맛나용 양 넘 많았는데 남은음식 포장도 해주시네요~ 좋아요
71,배곧 건강밥상 심마니 배곧점,방문자 리뷰,굿
72,배곧 건강밥상 심마니 배곧점,방문자 리뷰,건강해지는것 같아요 음식도 깔끔하고요
73,배곧 건강밥상 심마니 배곧점,방문자 리뷰,좋아요
74,배곧 건강밥상 심마니 배곧점,방문자 리뷰,특별한 날 갔는데 맛있어서 더 좋았습니다^^
75,배곧 건강밥상 심마니 배곧점,방문자 리뷰,"여기 김치 완전 맛있어요 리필만 3번! 좋은 배추에 좋은 고춧가루를 쓰는 듯 위생 좋고, 반찬이나 메인요리들 다 정갈해서 너무 맛있게 잘 먹고 나왔어요!! 진짜 강추! 사장님도 친절하세요"
76,배곧 건강밥상 심마니 배곧점,방문자 리뷰,조아요~
1,배곧 마피아피자&펍배곧점,방문자 리뷰,"항상 지나가면서면 봐왔었는데, 왜 진작에 안 왔을까 생각이 드네요~~!!
정말 맛있어요!!! 좋은 치즈가 듬뿍 올라간거 같아서 너무 좋았어요ㅠㅠ! 나중에 또 가겠습니다😄"
2,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있었어요
3,배곧 마피아피자&펍배곧점,방문자 리뷰,갈 때마다 너무 맛있어서 행복에 몸부림쳐요ㅠㅠ 대기업 피자집보다 훨씬 맛있습니다ㅜㅠ 매일 먹고싶어요!! 사장님도 항상 너무 친절하십니다!
4,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
5,배곧 마피아피자&펍배곧점,방문자 리뷰,피자랑 파스타 정말 맛있었어용 특히 피자 좋아해서 맛집 찾아다니는데 여기가 근래 먹은 곳중에 최고 맛있고 사장님도 너무 친절하세용☺ 갈릭새우피자랑 쉬림프로제파스타 먹었는데 새우 다 통통하고 너무 맛있어용 진짜 찐 맛집입니다👍👍👍👍👍
6,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
7,배곧 마피아피자&펍배곧점,방문자 리뷰,배곧 최고맛집.. 피자는 정말 마피아최고! 갈릭쉬림프 는 사랑입니다. 스모크훈제치킨도 맛있고 샐러드도 양많아요 최고최고
8,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
9,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있게 먹었습니다^^
10,배곧 마피아피자&펍배곧점,방문자 리뷰,피자를 좋아하지 않는 아들도 피자가 맛있다며 만족스러워하네요.
11,배곧 마피아피자&펍배곧점,방문자 리뷰,할로윈 갈릭포테토피자 존맛탱👍🏻💗
12,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
13,배곧 마피아피자&펍배곧점,방문자 리뷰,좋아요
14,배곧 마피아피자&펍배곧점,방문자 리뷰,"유럽풍 인테리어 너무 이쁘고 분위기도 좋고~♡ 평소에 알던 치즈볼보다 훨씬 쫄깃하고 맛있어요♡ 식어도 기름진맛 없고 또 땡글땡글해서 좋았어요 ㅎ 친구들이
랑 새벽까지 계속 수다 떨고싶었는데 코로나 때문에 10시에 닫아서 아쉽네요..ㅜ 잘먹고 가요 ㅎ"
15,배곧 마피아피자&펍배곧점,방문자 리뷰,바로 나온 피자 먹으니 맛있어요! 양이 진짜 많아요
16,배곧 마피아피자&펍배곧점,방문자 리뷰,좋아요
17,배곧 마피아피자&펍배곧점,방문자 리뷰,치킨샐러드 졸맛♡♡♡
18,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
19,배곧 마피아피자&펍배곧점,방문자 리뷰,"피자 너무 맛있어요~^^ 
사장님도 친절하시고 짱짱"
20,배곧 마피아피자&펍배곧점,방문자 리뷰,굿이에요 강추
21,배곧 마피아피자&펍배곧점,방문자 리뷰,할로윈 갈릭포테토피자 존맛탱👍🏻💗
22,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
23,배곧 마피아피자&펍배곧점,방문자 리뷰,좋아요
24,배곧 마피아피자&펍배곧점,방문자 리뷰,"유럽풍 인테리어 너무 이쁘고 분위기도 좋고~♡ 평소에 알던 치즈볼보다 훨씬 쫄깃하고 맛있어요♡ 식어도 기름진맛 없고 또 땡글땡글해서 좋았어요 ㅎ 친구들이
랑 새벽까지 계속 수다 떨고싶었는데 코로나 때문에 10시에 닫아서 아쉽네요..ㅜ 잘먹고 가요 ㅎ"
25,배곧 마피아피자&펍배곧점,방문자 리뷰,바로 나온 피자 먹으니 맛있어요! 양이 진짜 많아요
26,배곧 마피아피자&펍배곧점,방문자 리뷰,좋아요
27,배곧 마피아피자&펍배곧점,방문자 리뷰,치킨샐러드 졸맛♡♡♡
28,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
29,배곧 마피아피자&펍배곧점,방문자 리뷰,"피자 너무 맛있어요~^^ 
사장님도 친절하시고 짱짱"
30,배곧 마피아피자&펍배곧점,방문자 리뷰,굿이에요 강추
31,배곧 마피아피자&펍배곧점,방문자 리뷰,ㅎ
32,배곧 마피아피자&펍배곧점,방문자 리뷰,치즈가 정말 맛있어요
33,배곧 마피아피자&펍배곧점,방문자 리뷰,good
34,배곧 마피아피자&펍배곧점,방문자 리뷰,개인적으로 피자보다 파스타가 더 맛있었어요ㅋ
35,배곧 마피아피자&펍배곧점,방문자 리뷰,"분위기도 좋고 맛있어요!
추천추천"
36,배곧 마피아피자&펍배곧점,방문자 리뷰,크림치즈피자가 진짜 맛있어요  그리고 다들 친절하세요~ 피자사이즈 ㄷㄷ #피맥
37,배곧 마피아피자&펍배곧점,방문자 리뷰,굳
38,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
39,배곧 마피아피자&펍배곧점,방문자 리뷰,잘 먹고 갑니다! 맛있어요!
40,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
41,배곧 마피아피자&펍배곧점,방문자 리뷰,ㅎ
42,배곧 마피아피자&펍배곧점,방문자 리뷰,치즈가 정말 맛있어요
43,배곧 마피아피자&펍배곧점,방문자 리뷰,good
44,배곧 마피아피자&펍배곧점,방문자 리뷰,개인적으로 피자보다 파스타가 더 맛있었어요ㅋ
45,배곧 마피아피자&펍배곧점,방문자 리뷰,"분위기도 좋고 맛있어요!
추천추천"
46,배곧 마피아피자&펍배곧점,방문자 리뷰,크림치즈피자가 진짜 맛있어요  그리고 다들 친절하세요~ 피자사이즈 ㄷㄷ #피맥
47,배곧 마피아피자&펍배곧점,방문자 리뷰,굳
48,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
49,배곧 마피아피자&펍배곧점,방문자 리뷰,잘 먹고 갑니다! 맛있어요!
50,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
51,배곧 마피아피자&펍배곧점,방문자 리뷰,ㅎ
52,배곧 마피아피자&펍배곧점,방문자 리뷰,치즈가 정말 맛있어요
53,배곧 마피아피자&펍배곧점,방문자 리뷰,good
54,배곧 마피아피자&펍배곧점,방문자 리뷰,개인적으로 피자보다 파스타가 더 맛있었어요ㅋ
55,배곧 마피아피자&펍배곧점,방문자 리뷰,"분위기도 좋고 맛있어요!
추천추천"
56,배곧 마피아피자&펍배곧점,방문자 리뷰,크림치즈피자가 진짜 맛있어요  그리고 다들 친절하세요~ 피자사이즈 ㄷㄷ #피맥
57,배곧 마피아피자&펍배곧점,방문자 리뷰,굳
58,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
59,배곧 마피아피자&펍배곧점,방문자 리뷰,잘 먹고 갑니다! 맛있어요!
60,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
61,배곧 마피아피자&펍배곧점,방문자 리뷰,ㅎ
62,배곧 마피아피자&펍배곧점,방문자 리뷰,치즈가 정말 맛있어요
63,배곧 마피아피자&펍배곧점,방문자 리뷰,good
64,배곧 마피아피자&펍배곧점,방문자 리뷰,개인적으로 피자보다 파스타가 더 맛있었어요ㅋ
65,배곧 마피아피자&펍배곧점,방문자 리뷰,"분위기도 좋고 맛있어요!
추천추천"
66,배곧 마피아피자&펍배곧점,방문자 리뷰,크림치즈피자가 진짜 맛있어요  그리고 다들 친절하세요~ 피자사이즈 ㄷㄷ #피맥
67,배곧 마피아피자&펍배곧점,방문자 리뷰,굳
68,배곧 마피아피자&펍배곧점,방문자 리뷰,맛있어요
69,배곧 마피아피자&펍배곧점,방문자 리뷰,잘 먹고 갑니다! 맛있어요!
70,배곧 마피아피자&펍배곧점,방문자 리뷰,굿
1,배곧 뜰애 배곧점,방문자 리뷰,"비추후기는 잘 안쓰는데.... 너무 불친절해졌네요. 저희 뒷테이블도 불친절하다 하시던데 저희만 느낀건 아닌듯요. 맛은 전과 비슷하지만 친절도와 반찬구성이 달
라졌어요.  배곧에 쌈밥집이 거의 없어서 여기만 갔는데 이제 재방문은....글쎄요...아쉽네요."
2,배곧 뜰애 배곧점,방문자 리뷰,야채의 종류가 살짝 적긴 하지만 가성비 좋았어요
3,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다. 아이랑 같이 오기 좋을 거 같아요. 
4,배곧 뜰애 배곧점,방문자 리뷰,친절하진 않았지만 맛나요
5,배곧 뜰애 배곧점,방문자 리뷰,"밑반찬도 좋지만 메인과 쌈으로도 충분한 맛집인거같아요~
아이와 셋이서 이가격이면 사장님 안남을거같아요~"
6,배곧 뜰애 배곧점,방문자 리뷰,불친절합니다…
7,배곧 뜰애 배곧점,방문자 리뷰,쌈종류 있을건 있음
8,배곧 뜰애 배곧점,방문자 리뷰,좋아요
9,배곧 뜰애 배곧점,방문자 리뷰,쌈밥좋아요
10,배곧 뜰애 배곧점,방문자 리뷰,좋아요
11,배곧 뜰애 배곧점,방문자 리뷰,감동이였습니다 너무 맛나요
12,배곧 뜰애 배곧점,방문자 리뷰,좋아요
13,배곧 뜰애 배곧점,방문자 리뷰,"5년째 찾아가는 쌈밥집
맛있고 깨끗해요"
14,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
15,배곧 뜰애 배곧점,방문자 리뷰,마이쪙
16,배곧 뜰애 배곧점,방문자 리뷰,굿!
17,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
18,배곧 뜰애 배곧점,방문자 리뷰,굿
19,배곧 뜰애 배곧점,방문자 리뷰,와.... 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아요. 삼겹살 먹었는데 존맛탱
20,배곧 뜰애 배곧점,방문자 리뷰,"반찬도 하나하나 맛있어요~제육쌈밥은 여기네요^^
음식에 진심이 보여요~"
21,배곧 뜰애 배곧점,방문자 리뷰,감동이였습니다 너무 맛나요
22,배곧 뜰애 배곧점,방문자 리뷰,좋아요
23,배곧 뜰애 배곧점,방문자 리뷰,"5년째 찾아가는 쌈밥집
맛있고 깨끗해요"
24,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
25,배곧 뜰애 배곧점,방문자 리뷰,마이쪙
26,배곧 뜰애 배곧점,방문자 리뷰,굿!
27,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
28,배곧 뜰애 배곧점,방문자 리뷰,굿
29,배곧 뜰애 배곧점,방문자 리뷰,와.... 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아요. 삼겹살 먹었는데 존맛탱
30,배곧 뜰애 배곧점,방문자 리뷰,"반찬도 하나하나 맛있어요~제육쌈밥은 여기네요^^
음식에 진심이 보여요~"
31,배곧 뜰애 배곧점,방문자 리뷰,감동이였습니다 너무 맛나요
32,배곧 뜰애 배곧점,방문자 리뷰,좋아요
33,배곧 뜰애 배곧점,방문자 리뷰,"5년째 찾아가는 쌈밥집
맛있고 깨끗해요"
34,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
35,배곧 뜰애 배곧점,방문자 리뷰,마이쪙
36,배곧 뜰애 배곧점,방문자 리뷰,굿!
37,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
38,배곧 뜰애 배곧점,방문자 리뷰,굿
39,배곧 뜰애 배곧점,방문자 리뷰,와.... 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아요. 삼겹살 먹었는데 존맛탱
40,배곧 뜰애 배곧점,방문자 리뷰,"반찬도 하나하나 맛있어요~제육쌈밥은 여기네요^^
음식에 진심이 보여요~"
41,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요 맛있게 먹었어요
42,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요
43,배곧 뜰애 배곧점,방문자 리뷰,맛있어요!
44,배곧 뜰애 배곧점,방문자 리뷰,맛집
45,배곧 뜰애 배곧점,방문자 리뷰,"밥 진짜 집밥먹고싶다면 여기!!
맛나요~"
46,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존맛탱
47,배곧 뜰애 배곧점,방문자 리뷰,"반찬 가짓수도 많고 쌈,반찬 리필도 풍성하게 주시고 인심좋은게 느껴졌어요! 아주 배불리 잘 먹었습니다!"
48,배곧 뜰애 배곧점,방문자 리뷰,"친절하고
맛있어요"
49,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다
50,배곧 뜰애 배곧점,방문자 리뷰,"쌈밥에 고기종류만 바꾼게 메뉴. 쌈밥집에는 보통 나물반찬도 잘나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 
질이 좋지않음.  벽에 붙은 쌈종류 설명과는 달리 없는 쌈들도 꽤 됨. 고기추가는 180그람에 만 몇천원하는데 그러려면 고기 질을 올리는게..  나쁘진않지만 또오진
않을듯"
51,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요 맛있게 먹었어요
52,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요
53,배곧 뜰애 배곧점,방문자 리뷰,맛있어요!
54,배곧 뜰애 배곧점,방문자 리뷰,맛집
55,배곧 뜰애 배곧점,방문자 리뷰,"밥 진짜 집밥먹고싶다면 여기!!
맛나요~"
56,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존맛탱
57,배곧 뜰애 배곧점,방문자 리뷰,"반찬 가짓수도 많고 쌈,반찬 리필도 풍성하게 주시고 인심좋은게 느껴졌어요! 아주 배불리 잘 먹었습니다!"
58,배곧 뜰애 배곧점,방문자 리뷰,"친절하고
맛있어요"
59,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다
60,배곧 뜰애 배곧점,방문자 리뷰,"쌈밥에 고기종류만 바꾼게 메뉴. 쌈밥집에는 보통 나물반찬도 잘나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 
질이 좋지않음.  벽에 붙은 쌈종류 설명과는 달리 없는 쌈들도 꽤 됨. 고기추가는 180그람에 만 몇천원하는데 그러려면 고기 질을 올리는게..  나쁘진않지만 또오진
않을듯"
61,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요 맛있게 먹었어요
62,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요
63,배곧 뜰애 배곧점,방문자 리뷰,맛있어요!
64,배곧 뜰애 배곧점,방문자 리뷰,맛집
65,배곧 뜰애 배곧점,방문자 리뷰,"밥 진짜 집밥먹고싶다면 여기!!
맛나요~"
66,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존맛탱
67,배곧 뜰애 배곧점,방문자 리뷰,"반찬 가짓수도 많고 쌈,반찬 리필도 풍성하게 주시고 인심좋은게 느껴졌어요! 아주 배불리 잘 먹었습니다!"
68,배곧 뜰애 배곧점,방문자 리뷰,"친절하고
맛있어요"
69,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다
70,배곧 뜰애 배곧점,방문자 리뷰,"쌈밥에 고기종류만 바꾼게 메뉴. 쌈밥집에는 보통 나물반찬도 잘나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 
질이 좋지않음.  벽에 붙은 쌈종류 설명과는 달리 없는 쌈들도 꽤 됨. 고기추가는 180그람에 만 몇천원하는데 그러려면 고기 질을 올리는게..  나쁘진않지만 또오진
않을듯"
71,배곧 뜰애 배곧점,방문자 리뷰,굿
72,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라구요! 매장은 넓은편이에요.  양파나 마늘같은게 있으면 좋을 것 같아요. 사진은 제육정식의 제육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
73,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
74,배곧 뜰애 배곧점,방문자 리뷰,"아이 놀이방에 쌈밥도 맛나고 좋네요
다만 대패삼겹살이나 불고기, 고추가루가국내산이면 더 좋겠어요ㅠ'"
75,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요!
76,배곧 뜰애 배곧점,방문자 리뷰,🙈🙈
77,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음
78,배곧 뜰애 배곧점,방문자 리뷰,맛있어요~
79,배곧 뜰애 배곧점,방문자 리뷰,"반찬들도, 오삼불고기도 너무너무 맛있어요! 밥 한공기는 정말 순삭이에요🤭  신선한 쌈 채소들에 밥이랑 고기 한점 올려 싸먹으면 정말 꿀맛이에요!  마지막엔 당
귀향이 샤샥! 당분간 제 최애 맛집이 될 것 같아요!ㅎㅎ  또올게요 사장님 번창하세요! 허기진 신랑과 둘이 후다닥 먹느라 사진은 못찍었네요 ㅜㅜ"
80,배곧 뜰애 배곧점,방문자 리뷰,별로예요
81,배곧 뜰애 배곧점,방문자 리뷰,굿
82,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라구요! 매장은 넓은편이에요.  양파나 마늘같은게 있으면 좋을 것 같아요. 사진은 제육정식의 제육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
83,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
84,배곧 뜰애 배곧점,방문자 리뷰,"아이 놀이방에 쌈밥도 맛나고 좋네요
다만 대패삼겹살이나 불고기, 고추가루가국내산이면 더 좋겠어요ㅠ'"
85,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요!
86,배곧 뜰애 배곧점,방문자 리뷰,🙈🙈
87,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음
88,배곧 뜰애 배곧점,방문자 리뷰,맛있어요~
89,배곧 뜰애 배곧점,방문자 리뷰,"반찬들도, 오삼불고기도 너무너무 맛있어요! 밥 한공기는 정말 순삭이에요🤭  신선한 쌈 채소들에 밥이랑 고기 한점 올려 싸먹으면 정말 꿀맛이에요!  마지막엔 당
귀향이 샤샥! 당분간 제 최애 맛집이 될 것 같아요!ㅎㅎ  또올게요 사장님 번창하세요! 허기진 신랑과 둘이 후다닥 먹느라 사진은 못찍었네요 ㅜㅜ"
90,배곧 뜰애 배곧점,방문자 리뷰,별로예요
91,배곧 뜰애 배곧점,방문자 리뷰,굿
92,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라구요! 매장은 넓은편이에요.  양파나 마늘같은게 있으면 좋을 것 같아요. 사진은 제육정식의 제육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
93,배곧 뜰애 배곧점,방문자 리뷰,맛있어요
94,배곧 뜰애 배곧점,방문자 리뷰,"아이 놀이방에 쌈밥도 맛나고 좋네요
다만 대패삼겹살이나 불고기, 고추가루가국내산이면 더 좋겠어요ㅠ'"
95,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요!
96,배곧 뜰애 배곧점,방문자 리뷰,🙈🙈
97,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음
98,배곧 뜰애 배곧점,방문자 리뷰,맛있어요~
99,배곧 뜰애 배곧점,방문자 리뷰,"반찬들도, 오삼불고기도 너무너무 맛있어요! 밥 한공기는 정말 순삭이에요🤭  신선한 쌈 채소들에 밥이랑 고기 한점 올려 싸먹으면 정말 꿀맛이에요!  마지막엔 당
귀향이 샤샥! 당분간 제 최애 맛집이 될 것 같아요!ㅎㅎ  또올게요 사장님 번창하세요! 허기진 신랑과 둘이 후다닥 먹느라 사진은 못찍었네요 ㅜㅜ"
100,배곧 뜰애 배곧점,방문자 리뷰,별로예요
1,배곧 스시노칸도 배곧점,방문자 리뷰,"일반 회전초밥집에서는 못보던 아귀간, 우니군함도있고 자외선살균기가 레일에있어 신기했어요. 큰 간장새우장 초밥이 제일 맛있었어요. 내장 비린맛도 안나고 
냄새도 없고 미끈거리지도않고 텁텁한맛도 없고 제가 딱 좋아하는 맛이라서 많이 먹었어요. 초밥이 나올때마다 뭐가 레일에 올라가는지 말해줘서 좋았어요. 직원
분들도 친절하시고 눈치 안보고 먹어서 좋았어요. 레일위에 초밥이 조금 적어보이는데 먹어서 빠지면 다른 초밥 바로 올려주세요. 고기올라간 초밥은 식으..."
2,배곧 스시노칸도 배곧점,방문자 리뷰,"초등 딸아이가  정말 잘 먹었어요. 참치,스테이크,갈비초밥등 먹고 싶은거는 바로바로 만들어 주셔요. 배곧에 회전초밥집 3개가 있는데 그 중엔 제일 입니다. 일반 
초밥집과의 비교는 글이 길어질거 같아서  이만하겠습니다"
3,배곧 스시노칸도 배곧점,방문자 리뷰,"회전초밥 먹으러 간만에 갔는데 배곧 스시노칸도 한접시당 1,790원 가격도 착하고 신선하고 종류도 많고 맛있어용 !! 이벤트로 10접시 먹으면 1접시 무료제공 해서 그것도 좋아용 ^^또 방문할게요 !!!맛있게 잘먹었습니다"
4,배곧 스시노칸도 배곧점,방문자 리뷰,"매장도 청결하고 직원분들도 친절하세요! 초밥도 넘 신선하고 맛있네요 ㅎㅎㅎㅎㅎ 종류도 다양하고 가격도 착해서 쉼없이 먹었습니다 ! 포장, 배달도 가능하던데 재방문이든 포장, 배달이든 또 먹을거 같아요 ㅎㅎㅎㅎ 넘 좋아요"
5,배곧 스시노칸도 배곧점,방문자 리뷰,"가성비 좋습니다 머리 짧으시고 왼쪽 귀걸이에 금목걸이 같은거 차신 초밥제조 하시는분의 서비스가 좀 아쉬웠네요 처음에 친절하신 홀의 직원분들의 안내를 받
고, 추가 필요한 부분이나 메뉴를 시킬 때 요청해달라고 하셔서 희망하는 초밥을 말씀드렸습니다 그리고 위에 말씀드린 초밥제조 하시는분께서, “위에(레일에) 이 
메뉴가 있는지 먼저 확인하고 주문해달라” 는 느낌으로 이야기 하시는데 여태껏 회전초밥 음식점에서 이런 말씀을 하신분은 처음봤습니다 (저는 못봤는데 ..."
6,배곧 스시노칸도 배곧점,방문자 리뷰,"직원들 친절하고
치즈올라간초밥이랑
다맛있어용💕💕"
7,배곧 스시노칸도 배곧점,방문자 리뷰,"딸아이 생일날  맛있는 초밥으로
저녁  잘 먹었어요~~"
8,배곧 스시노칸도 배곧점,방문자 리뷰,"빨간접시데워주는데 매번 데워야하고 전자레인지로 데워서 딱히 요청하고싶지도 않음…
가족단위로 많이 오는것같은데 정신없어서 빨리 먹고감"
9,배곧 스시노칸도 배곧점,방문자 리뷰,배곧 회전초밥집은 여기만한 곳이 없네요 ~! 
10,배곧 스시노칸도 배곧점,방문자 리뷰,맛도 있고 친절하시고 포장까지돼서 너무 좋아요!!
11,배곧 스시노칸도 배곧점,방문자 리뷰,"정말 정말 존맛탱구리 입니다!!! 그리구요 완전 친절하십니다 ㅎㅎㅎ 진짜 맛있게 잘먹고 대화도하면서 좋은 시간 보낸 것 같아요:) 데이트코스로도 추천!  부모님
과 오셔도 좋을 것 같아요! 센치커플이 보증합니다~!"
12,배곧 스시노칸도 배곧점,방문자 리뷰,브레이크타임 1시간 반전에 방문했는데  종류 거의 없고 계속 주문만 해야됨 심지어 롤도 안되고….  서비스도 그닥….. 재방문의사 없음
13,배곧 스시노칸도 배곧점,방문자 리뷰,종류가 더 다양했으면하는 아쉬움이 있지만 그런대로 들를만 함
14,배곧 스시노칸도 배곧점,방문자 리뷰,맛있어요 특히 치즈들어간거
15,배곧 스시노칸도 배곧점,방문자 리뷰,"가성비 정말 좋네요 새우로 만든 다양한 초밥이 많아요 구운새우는 특허받은 거래요  모든 초밥이 1790 원 동일한 가격인 것도 넘 메리트 있어요 양념이 넘 맛있어
서 굳이 간장 안 찍어 먹었어요  미니우동이랑 미니메밀소바는 3000원인데 미니 양이 아니에요 양 많아서 놀랐어요  초밥 뿐 아니라 튀김종류도 맛있고 마끼도 굿
이에용  회전 초밥을 이렇게 배부르게 먹고 오기 오랫만이에요 추천추천 합니당"
16,배곧 스시노칸도 배곧점,방문자 리뷰,친절하고 맛있어요
17,배곧 스시노칸도 배곧점,방문자 리뷰,"아빠랑 딸이랑  50접시 클리어
10접시당 1접시는 서비스~ 
가성비 좋은 초밥집 추천해요"
18,배곧 스시노칸도 배곧점,방문자 리뷰,새우 종류 초밥이 많았어요. 저는 흰살생선 초밥이 맛있었어요 ^^
19,배곧 스시노칸도 배곧점,방문자 리뷰,굿
20,배곧 스시노칸도 배곧점,방문자 리뷰,ᆢ
21,배곧 스시노칸도 배곧점,방문자 리뷰,"정말 정말 존맛탱구리 입니다!!! 그리구요 완전 친절하십니다 ㅎㅎㅎ 진짜 맛있게 잘먹고 대화도하면서 좋은 시간 보낸 것 같아요:) 데이트코스로도 추천!  부모님
과 오셔도 좋을 것 같아요! 센치커플이 보증합니다~!"
22,배곧 스시노칸도 배곧점,방문자 리뷰,브레이크타임 1시간 반전에 방문했는데  종류 거의 없고 계속 주문만 해야됨 심지어 롤도 안되고….  서비스도 그닥….. 재방문의사 없음
23,배곧 스시노칸도 배곧점,방문자 리뷰,종류가 더 다양했으면하는 아쉬움이 있지만 그런대로 들를만 함
24,배곧 스시노칸도 배곧점,방문자 리뷰,맛있어요 특히 치즈들어간거
25,배곧 스시노칸도 배곧점,방문자 리뷰,"가성비 정말 좋네요 새우로 만든 다양한 초밥이 많아요 구운새우는 특허받은 거래요  모든 초밥이 1790 원 동일한 가격인 것도 넘 메리트 있어요 양념이 넘 맛있어
서 굳이 간장 안 찍어 먹었어요  미니우동이랑 미니메밀소바는 3000원인데 미니 양이 아니에요 양 많아서 놀랐어요  초밥 뿐 아니라 튀김종류도 맛있고 마끼도 굿
이에용  회전 초밥을 이렇게 배부르게 먹고 오기 오랫만이에요 추천추천 합니당"
26,배곧 스시노칸도 배곧점,방문자 리뷰,친절하고 맛있어요
